num_colors,num_conflicts,num_spilling,num_iter,time,converge,equilibrio,temp
8,0,61,680,11.26562,250,250,25
8,0,61,680,11.26562,500,250,25
8,0,62,685,22.68750,100,500,25
8,0,62,685,22.67188,250,500,25
8,0,62,685,22.65625,500,500,25
8,0,66,1123,7.20312,100,100,50
8,0,66,1123,7.26562,250,100,50
8,0,66,1123,7.25000,500,100,50
8,0,58,986,16.68750,100,250,50
8,0,58,986,16.75000,250,250,50
8,0,58,986,16.67188,500,250,50
8,0,60,1027,34.10938,100,500,50
8,0,60,1027,34.14062,250,500,50
8,0,60,1027,34.17188,500,500,50
8,0,61,1413,9.35938,100,100,100
8,0,61,1413,9.35938,250,100,100
8,0,61,1413,9.37500,500,100,100
8,0,67,1559,24.79688,100,250,100
8,0,67,1559,24.79688,250,250,100
8,0,67,1559,24.75000,500,250,100
8,0,58,1338,45.37500,100,500,100
8,0,58,1338,45.25000,250,500,100
8,0,58,1338,45.21875,500,500,100
12,0,61,308,1.87500,100,100,10
12,0,61,308,1.87500,250,100,10
12,0,61,308,1.87500,500,100,10
12,0,62,313,4.70312,100,250,10
12,0,62,313,4.70312,250,250,10
12,0,62,313,4.68750,500,250,10
12,0,62,311,9.32812,100,500,10
12,0,62,311,9.31250,250,500,10
12,0,62,311,9.31250,500,500,10
12,0,59,655,4.03125,100,100,25
12,0,59,655,4.01562,250,100,25
12,0,59,655,4.01562,500,100,25
12,0,58,643,9.90625,100,250,25
12,0,58,643,9.90625,250,250,25
12,0,58,643,9.90625,500,250,25
12,0,58,638,19.75000,100,500,25
12,0,58,638,19.79688,250,500,25
12,0,58,638,19.75000,500,500,25
12,0,60,1036,6.29688,100,100,50
12,0,60,1036,6.31250,250,100,50
12,0,60,1036,6.29688,500,100,50
12,0,55,949,14.93750,100,250,50
12,0,55,949,14.95312,250,250,50
12,0,55,949,14.96875,500,250,50
12,0,58,994,30.60938,100,500,50
12,0,58,994,30.54688,250,500,50
12,0,58,994,30.56250,500,500,50
12,0,63,1461,8.73438,100,100,100
12,0,63,1461,8.70312,250,100,100
12,0,63,1461,8.71875,500,100,100
12,0,59,1368,20.96875,100,250,100
12,0,59,1368,20.96875,250,250,100
12,0,59,1368,20.98438,500,250,100
12,0,56,1310,40.79688,100,500,100
12,0,56,1310,40.98438,250,500,100
12,0,56,1310,40.76562,500,500,100
8,0,68,344,2.15625,100,100,10
8,0,68,344,2.18750,250,100,10
8,0,68,344,2.15625,500,100,10
8,0,63,315,5.14062,100,250,10
